Region,BHK,Title,SQFT,Rate,Bathrooms,Type,Possession,Price
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,968,8893.0,2 Bathrooms,Sale,May'18,86.08
Shanthi Nagar,2,2BHK Apartment in Jayanagar,760,7237.0,2 Bathrooms,Sale,May'18,55.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,840,9643.0,2 Bathrooms,Sale,May'18,81.0
Shanthi Nagar,2,2BHK Apartment in Bannerghatta Road,1079,17424.0,2 Bathrooms,Sale,Jun'20,188.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,9547.0,2 Bathrooms,Sale,May'18,80.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,2870,2850.0,2 Bathrooms,Sale,May'18,81.8
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,9308.0,2 Bathrooms,Sale,May'18,78.0
Shanthi Nagar,2,2.5BHK Apartment in Electronic City Phase II,1100,7273.0,2 Bathrooms,Sale,Jun'18,80.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,9762.0,2 Bathrooms,Sale,May'18,81.8
Shanthi Nagar,2,Semi Furnished 2BHK Apartment in Bannerghatta Road,1079,16775.0,2 Bathrooms,Sale,Apr'18,181.0
Shanthi Nagar,2,Semi Furnished 2BHK Apartment in Sarjapur Road,727,9147.0,2 Bathrooms,Sale,May'18,66.5
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,822,9976.0,2 Bathrooms,Sale,Apr'18,82.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,9427.0,2 Bathrooms,Sale,Dec'17,79.0
Shanthi Nagar,2,Fully Furnished 2BHK Apartment in Lavelle Road,1150,20000.0,2 Bathrooms,Sale,May'18,230.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,10740.0,2 Bathrooms,Sale,Apr'18,90.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,9308.0,2 Bathrooms,Sale,May'18,78.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,822,8759.0,2 Bathrooms,Sale,Mar'18,72.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,822,9611.0,2 Bathrooms,Sale,Jun'18,79.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,10621.0,2 Bathrooms,Sale,Apr'18,89.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,10621.0,2 Bathrooms,Sale,Apr'18,89.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,903,11406.0,2 Bathrooms,Sale,Apr'18,103.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,641,9360.0,2 Bathrooms,Sale,Apr'18,60.0
Shanthi Nagar,2,2BHK Apartment in Sarjapur Road,838,10501.0,2 Bathrooms,Sale,Apr'18,88.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Shanthinagar,1747,17139.0,3 Bathrooms,Sale,Nov'19,299.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Shanthinagar,1782,17144.0,3 Bathrooms,Sale,Nov'19,305.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Shanthinagar,1740,17139.0,3 Bathrooms,Sale,Nov'19,298.0
Shanthi Nagar,3,3BHK Apartment in Shanthi Nagar,1015,12315.0,3 Bathrooms,Sale,Apr'18,125.0
Shanthi Nagar,3,3BHK Apartment in Shanthinagar,1828,21335.0,2 Bathrooms,Sale,Mar'18,390.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Shanthinagar,1740,17144.0,3 Bathrooms,Sale,Nov'19,298.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Shanthinagar,1764,17149.0,3 Bathrooms,Sale,Nov'19,302.0
Shanthi Nagar,3,3BHK Apartment in Shanthinagar,896,10714.0,3 Bathrooms,Sale,Feb'18,96.0
Shanthi Nagar,3,3BHK Apartment in Shanthi Nagar,1330,14286.0,3 Bathrooms,Sale,Apr'18,190.0
Shanthi Nagar,3,3BHK Apartment in Bannerghatta Road,1336,13847.0,3 Bathrooms,Sale,Jun'20,185.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Bannerghatta Road,1576,16751.0,3 Bathrooms,Sale,Jan'18,264.0
Shanthi Nagar,3,3BHK Apartment in Sarjapur Road,1224,9804.0,3 Bathrooms,Sale,May'18,120.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in BTM Layout,770,9740.0,2 Bathrooms,Sale,Jul'18,75.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Bannerghatta Road,1875,19733.0,3 Bathrooms,Sale,Jan'18,370.0
Shanthi Nagar,3,3BHK Apartment in Bannerghatta Road,1254,11005.0,3 Bathrooms,Sale,May'18,138.0
Shanthi Nagar,3,3BHK Apartment in Bannerghatta Road,2145,15804.0,4 Bathrooms,Sale,May'18,339.0
Shanthi Nagar,3,3BHK Apartment in Sarjapur Road,1224,9395.0,3 Bathrooms,Sale,May'18,115.0
Shanthi Nagar,3,3BHK Apartment in Bannerghatta Road,1323,17460.0,3 Bathrooms,Sale,Dec'20,231.0
Shanthi Nagar,3,3BHK Apartment in Bannerghatta Road,1512,20966.0,3 Bathrooms,Sale,Jun'20,317.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Mission Road,1925,24287.0,3 Bathrooms,Sale,Apr'20,467.0
Shanthi Nagar,3,3BHK Apartment in Sarjapur Road,1312,9909.0,3 Bathrooms,Sale,May'18,130.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in RajajiNagar,1640,19512.0,3 Bathrooms,Sale,Sep'18,320.0
Shanthi Nagar,3,3BHK Apartment in Koramangala,2555,15656.0,3 Bathrooms,Sale,May'18,400.0
Shanthi Nagar,3,3BHK Apartment in MG Road,1500,19667.0,2 Bathrooms,Sale,Aug'18,295.0
Shanthi Nagar,3,3BHK Apartment in Jayanagar,1271,9998.0,2 Bathrooms,Sale,Jul'18,127.0
Shanthi Nagar,3,3BHK Apartment in Wilson Garden,1240,12500.0,3 Bathrooms,Sale,May'18,155.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Wilson Garden,1240,12500.0,3 Bathrooms,Sale,May'18,155.0
Shanthi Nagar,3,Semi Furnished 3BHK Apartment in Richmond Town,1700,13882.0,4 Bathrooms,Sale,May'18,236.0
Shanthi Nagar,3,3BHK Apartment in Sarjapur Road,1224,8824.0,3 Bathrooms,Sale,May'18,108.0
Shanthi Nagar,3,3BHK Apartment in Richmond Town,1470,17007.0,3 Bathrooms,Sale,May'18,250.0
Basapura,1,1BHK Apartment in Electronic City Phase I,322,5590.0,1 Bathrooms,Sale,May'18,18.0
Basapura,1,1BHK Apartment in Hosur Road,781,7170.0,1 Bathrooms,Sale,Jun'18,56.0
Basapura,1,Semi Furnished 1BHK Apartment in Begur,322,6957.0,1 Bathrooms,Sale,Jul'20,22.4
Basapura,1,1BHK Apartment in Hosa Road,431,7133.0,1 Bathrooms,Sale,Dec'20,30.74
Basapura,1,1BHK Apartment in Electronic City Phase I,385,6364.0,1 Bathrooms,Sale,Jan'18,24.5
Basapura,1,Semi Furnished 1BHK Apartment in Begur,256,6641.0,1 Bathrooms,Sale,Jul'20,17.0
Basapura,1,Semi Furnished 1BHK Apartment in Electronic City Phase I,560,7679.0,1 Bathrooms,Sale,Jul'18,43.0
Basapura,1,Semi Furnished 1BHK Apartment in Off Sarjapur road,450,6789.0,1 Bathrooms,Sale,Dec'18,30.55
Basapura,1,Semi Furnished 1BHK Apartment in Electronic City Phase I,500,7000.0,1 Bathrooms,Sale,Dec'21,35.0
Basapura,1,1BHK Apartment in Electronic City Phase I,497,8135.0,1 Bathrooms,Sale,Dec'21,40.42
Basapura,1,Semi Furnished 1BHK Apartment in Electronic City Phase I,497,7042.0,1 Bathrooms,Sale,Dec'21,35.0
Basapura,1,Semi Furnished 1BHK Apartment in Begur,248,6855.0,1 Bathrooms,Sale,Jul'20,17.0
Basapura,1,1BHK Apartment in Electronic City Phase I,452,9956.0,1 Bathrooms,Sale,Apr'18,45.0
Basapura,1,Semi Furnished 1BHK Apartment in Electronic City Phase I,497,7129.0,1 Bathrooms,Sale,Dec'21,35.42
Basapura,1,1BHK Apartment in Electronic City Phase I,512,9066.0,1 Bathrooms,Sale,Mar'18,46.42
Basapura,1,Semi Furnished 1BHK Apartment in Off Sarjapur road,450,6787.0,1 Bathrooms,Sale,Dec'18,30.54
Basapura,1,1BHK Apartment in Electronic City Phase I,350,4791.0,1 Bathrooms,Sale,Jan'20,16.77
Basapura,1,Semi Furnished 1BHK Apartment in Off Sarjapur road,450,6787.0,1 Bathrooms,Sale,Dec'18,30.54
Basapura,1,Semi Furnished 1BHK Apartment in Hosur Road,504,6548.0,1 Bathrooms,Sale,Apr'18,33.0
Basapura,1,1BHK Apartment in Begur,368,5163.0,1 Bathrooms,Sale,Jul'20,19.0
Basapura,1,1BHK Apartment in Hosa Road,736,9394.0,2 Bathrooms,Sale,Feb'19,69.14
Basapura,1,1BHK Apartment in Hosa Road,446,9849.0,1 Bathrooms,Sale,Mar'19,43.92
Basapura,1, 1 BHK Apartment in Electronic City Phase I,497,8135.0,1 Bathrooms,Sale,May'18,40.42
Basapura,1,1BHK Apartment in Electronic City Phase I,412,5947.0,1 Bathrooms,Sale,Mar'18,24.5
Basapura,1,Semi Furnished 1BHK Apartment in Off Sarjapur road,411,6784.0,1 Bathrooms,Sale,Dec'18,27.88
Basapura,1,1BHK Apartment in Hosa Road,562,5338.0,1 Bathrooms,Sale,Jul'18,30.0
Basapura,1,Semi Furnished 1BHK Apartment in Hosur Road,520,6346.0,1 Bathrooms,Sale,Feb'18,33.0
Basapura,1,1BHK Apartment in Hosur Road,539,6494.0,1 Bathrooms,Sale,Jun'18,35.0
Basapura,1,Semi Furnished 1BHK Apartment in Off Sarjapur road,411,6786.0,1 Bathrooms,Sale,Dec'18,27.89
Basapura,1,1BHK Apartment in Begur,323,6811.0,1 Bathrooms,Sale,Jul'20,22.0
Basapura,2,Semi Furnished 2BHK Apartment in Basapura,700,8000.0,2 Bathrooms,Sale,Apr'18,56.0
Basapura,2,Semi Furnished 2BHK Apartment in Basapura,1116,7616.0,2 Bathrooms,Sale,Apr'18,85.0
Basapura,2,Semi Furnished 2BHK Apartment in Basapura,977,7677.0,2 Bathrooms,Sale,Apr'18,75.0
Basapura,2,2BHK Apartment in Basapura,754,6082.0,2 Bathrooms,Sale,Mar'18,45.85
Basapura,2,2BHK Apartment in Basapura,1100,6818.0,2 Bathrooms,Sale,Jun'18,75.0
Basapura,2,Semi Furnished 2BHK Apartment in Basapura,1174,2981.0,2 Bathrooms,Sale,Mar'18,35.0
Basapura,2,2BHK Apartment in Basapura,805,5963.0,2 Bathrooms,Sale,Apr'18,48.0
Basapura,2,Semi Furnished 2BHK Apartment in Off Sarjapur road,955,6787.0,2 Bathrooms,Sale,Dec'18,64.82
Basapura,2,Semi Furnished 2BHK Apartment in Begur,892,5942.0,2 Bathrooms,Sale,Feb'18,53.0
Basapura,2,2BHK Apartment in Off Sarjapur road,813,7626.0,2 Bathrooms,Sale,Dec'18,62.0
Basapura,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,777,6429.0,2 Bathrooms,Sale,Dec'18,49.95
Basapura,2,2BHK Apartment in Electronic City Phase I,872,7913.0,2 Bathrooms,Sale,Jan'18,69.0
Basapura,2,2BHK Apartment in Off Sarjapur road,841,8515.0,2 Bathrooms,Sale,Dec'18,71.61
Basapura,2,Semi Furnished 2BHK Apartment in Bannerghatta Road,781,7682.0,2 Bathrooms,Sale,Dec'22,60.0
Basapura,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,818,4401.0,2 Bathrooms,Sale,Jan'18,36.0
Basapura,2,2BHK Apartment in Electronic City Phase I,869,7595.0,2 Bathrooms,Sale,Dec'20,66.0
Basapura,2,2BHK Apartment in Begur,812,5172.0,2 Bathrooms,Sale,Jan'18,42.0
Basapura,2,2BHK Apartment in Electronic City Phase I,1036,5250.0,2 Bathrooms,Sale,May'18,54.39
Basapura,2,Semi Furnished 2BHK Apartment in Hosa Road,994,8350.0,2 Bathrooms,Sale,Jun'19,83.0
Basapura,2,2BHK Apartment in Hosur Road,711,8608.0,2 Bathrooms,Sale,Jul'18,61.2
Basapura,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,770,6429.0,2 Bathrooms,Sale,Dec'18,49.5
Basapura,2,2BHK Apartment in Electronic City Phase I,1025,4780.0,2 Bathrooms,Sale,May'18,49.0
Basapura,2,Semi Furnished 2BHK Apartment in Begur Road,1008,5655.0,3 Bathrooms,Sale,May'18,57.0
Basapura,2,Fully Furnished 2BHK Apartment in Electronic City Phase I,675,10667.0,2 Bathrooms,Sale,May'18,72.0
Basapura,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,865,7052.0,2 Bathrooms,Sale,Dec'21,61.0
Basapura,2,Semi Furnished 2BHK Apartment in Basapura,770,7792.0,2 Bathrooms,Sale,May'18,60.0
Basapura,2,Semi Furnished 2BHK Apartment in Parappana Agrahara,1100,4182.0,2 Bathrooms,Sale,May'18,46.0
Basapura,2,2BHK Apartment in Electronic City Phase I,717,8718.0,2 Bathrooms,Sale,Jul'18,62.5
Basapura,2,Semi Furnished 2BHK Apartment in Haralur Road,1100,4182.0,2 Bathrooms,Sale,May'18,46.0
Basapura,2,2BHK Apartment in Electronic City Phase I,742,7412.0,2 Bathrooms,Sale,Jul'18,55.0
Basapura,3,Semi Furnished 3BHK Apartment in Basapura,1200,8750.0,2 Bathrooms,Sale,Jun'18,105.0
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Apr'18,66.26
Basapura,3,3BHK Apartment in Basapura,1078,6494.0,2 Bathrooms,Sale,May'18,70.0
Basapura,3,Semi Furnished 3BHK Apartment in Basapura,980,7143.0,2 Bathrooms,Sale,Apr'18,70.0
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Apr'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Apr'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Apr'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Basapura,1175,5640.0,3 Bathrooms,Sale,Mar'18,66.26
Basapura,3,3BHK Apartment in Off Sarjapur road,1063,7714.0,3 Bathrooms,Sale,Dec'18,82.0
Basapura,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,945,6429.0,3 Bathrooms,Sale,Dec'18,60.75
Basapura,3,3BHK Apartment in Electronic City Phase I,898,8352.0,2 Bathrooms,Sale,Mar'18,75.0
Basapura,3,3BHK Apartment in Hosa Road,1063,7338.0,3 Bathrooms,Sale,Jun'18,78.0
Basapura,3,3BHK Apartment in Electronic City Phase I,1184,7601.0,3 Bathrooms,Sale,Dec'20,90.0
Basapura,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1190,5882.0,3 Bathrooms,Sale,May'18,70.0
Basapura,3,Semi Furnished 3BHK Apartment in Hosa Road,1288,8385.0,3 Bathrooms,Sale,Jun'19,108.0
Basapura,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1051,8373.0,3 Bathrooms,Sale,May'18,88.0
Basapura,3,3BHK Apartment in Hosur Road,825,5455.0,2 Bathrooms,Sale,May'18,45.0
Maruthi Sevanagar,1,1BHK Apartment in CV Raman Nagar,494,11134.0,1 Bathrooms,Sale,May'18,55.0
Maruthi Sevanagar,1,1BHK Apartment in Kamanahalli,298,6711.0,1 Bathrooms,Sale,Apr'18,20.0
Maruthi Sevanagar,1,1BHK Apartment in Ulsoor,650,10000.0,1 Bathrooms,Sale,Feb'18,65.0
Maruthi Sevanagar,1,1BHK Apartment in Ulsoor,567,12346.0,2 Bathrooms,Sale,May'18,70.0
Maruthi Sevanagar,1,1BHK Apartment in Baiyyappanahalli,539,6494.0,1 Bathrooms,Sale,Feb'18,35.0
Maruthi Sevanagar,1,1BHK Apartment in Banaswadi,369,10840.0,1 Bathrooms,Sale,Feb'18,40.0
Maruthi Sevanagar,2,2BHK Apartment in Maruthi Sevanagar,853,9144.0,2 Bathrooms,Sale,Apr'18,78.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,805,9689.0,2 Bathrooms,Sale,Mar'18,78.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,627,6061.0,2 Bathrooms,Sale,Apr'18,38.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,800,9750.0,2 Bathrooms,Sale,Apr'18,78.0
Maruthi Sevanagar,2,2BHK Apartment in Maruthi Sevanagar,805,9689.0,2 Bathrooms,Sale,Mar'18,78.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,980,6122.0,2 Bathrooms,Sale,Feb'18,60.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,840,7738.0,2 Bathrooms,Sale,Feb'18,65.0
Maruthi Sevanagar,2,2BHK Apartment in Maruthi Sevanagar,732,7104.0,2 Bathrooms,Sale,Feb'18,52.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Maruthi Sevanagar,840,7738.0,2 Bathrooms,Sale,Feb'18,65.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Cox Town,1000,7500.0,2 Bathrooms,Sale,May'18,75.0
Maruthi Sevanagar,2,2BHK Apartment in Cooke Town,659,10319.0,2 Bathrooms,Sale,Feb'18,68.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Bennigana Halli,928,9159.0,2 Bathrooms,Sale,Jan'18,85.0
Maruthi Sevanagar,2,2BHK Apartment in Bennigana Halli,1280,6094.0,2 Bathrooms,Sale,Jan'18,78.0
Maruthi Sevanagar,2,2BHK Apartment in Jakkur,739,6496.0,2 Bathrooms,Sale,May'18,48.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in CV Raman Nagar,784,7015.0,2 Bathrooms,Sale,May'18,55.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in C V Raman Nagar,805,5590.0,2 Bathrooms,Sale,May'18,45.0
Maruthi Sevanagar,2,2BHK Apartment in Kadugondanahalli,525,5714.0,2 Bathrooms,Sale,May'18,30.0
Maruthi Sevanagar,2,2BHK Apartment in Indira Nagar,1374,5750.0,2 Bathrooms,Sale,Jan'18,79.0
Maruthi Sevanagar,2,2BHK Apartment in Lingarajapuram,809,10136.0,2 Bathrooms,Sale,May'18,82.0
Maruthi Sevanagar,2,2BHK Apartment in CV Raman Nagar,560,8571.0,2 Bathrooms,Sale,May'18,48.0
Maruthi Sevanagar,2,2BHK Apartment in Banasavadi,785,9554.0,2 Bathrooms,Sale,May'18,75.0
Maruthi Sevanagar,2,2BHK Apartment in Indiranagar,1000,9500.0,2 Bathrooms,Sale,Jan'18,95.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Bennigana Halli,760,9211.0,2 Bathrooms,Sale,May'18,70.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Kasturi Nagar,810,6790.0,2 Bathrooms,Sale,May'18,55.0
Maruthi Sevanagar,2,2BHK Apartment in OMBR Layout,1200,7080.0,2 Bathrooms,Sale,Mar'19,84.96
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Old Madras Road,820,11585.0,2 Bathrooms,Sale,Mar'18,95.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Indiranagar,861,14983.0,2 Bathrooms,Sale,May'18,129.0
Maruthi Sevanagar,2,Fully Furnished 2BHK Apartment in Cox Town,1000,13000.0,2 Bathrooms,Sale,Dec'17,130.0
Maruthi Sevanagar,2,2BHK Apartment in Bennigana Halli,1210,6529.0,2 Bathrooms,Sale,Jan'18,79.0
Maruthi Sevanagar,2,Semi Furnished 2BHK Apartment in Indira Nagar,1375,12258.0,2 Bathrooms,Sale,Dec'17,168.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Frazer Town,945,8466.0,2 Bathrooms,Sale,May'18,80.0
Maruthi Sevanagar,3,3BHK Apartment in Frazer Town,2132,18669.0,3 Bathrooms,Sale,Jun'20,398.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Banaswadi,1128,6383.0,3 Bathrooms,Sale,May'18,72.0
Maruthi Sevanagar,3,Fully Furnished 3BHK Apartment in Frazer Town,2800,9643.0,4 Bathrooms,Sale,May'18,270.0
Maruthi Sevanagar,3,Fully Furnished 3BHK Apartment in Cooke Town,1303,8442.0,3 Bathrooms,Sale,May'18,110.0
Maruthi Sevanagar,3,3BHK Apartment in Frazer Town,1660,24006.0,3 Bathrooms,Sale,Dec'18,398.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in St. Johns Road,1561,14734.0,3 Bathrooms,Sale,Jan'18,230.0
Maruthi Sevanagar,3,Fully Furnished 3BHK Apartment in Cooke Town,1760,19602.0,3 Bathrooms,Sale,May'18,345.0
Maruthi Sevanagar,3,3BHK Apartment in Wheeler Road,1442,16574.0,3 Bathrooms,Sale,Jul'18,239.0
Maruthi Sevanagar,3,Fully Furnished 3BHK Apartment in Banaswadi,1071,8870.0,2 Bathrooms,Sale,May'18,95.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Frazer Town,1853,14571.0,4 Bathrooms,Sale,May'18,270.0
Maruthi Sevanagar,3,3BHK Apartment in Hennur Main Road,1042,6430.0,3 Bathrooms,Sale,Jan'20,67.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Indiranagar,1300,11538.0,3 Bathrooms,Sale,May'18,150.0
Maruthi Sevanagar,3,3BHK Apartment in Kalyan Nagar,1850,5135.0,3 Bathrooms,Sale,May'18,95.0
Maruthi Sevanagar,3,3BHK Apartment in Banasavadi,1313,8759.0,3 Bathrooms,Sale,May'18,115.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Cooke Town,1709,14628.0,3 Bathrooms,Sale,May'18,250.0
Maruthi Sevanagar,3,3BHK Apartment in Indiranagar,2300,21739.0,3 Bathrooms,Sale,May'18,500.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Malleshpalya,1250,6000.0,3 Bathrooms,Sale,May'18,75.0
Maruthi Sevanagar,3,3BHK Apartment in Frazer Town,1660,24819.0,3 Bathrooms,Sale,Dec'18,412.0
Maruthi Sevanagar,3,3BHK Apartment in Indiranagar,1260,14286.0,2 Bathrooms,Sale,May'18,180.0
Maruthi Sevanagar,3,3BHK Apartment in Frazer Town,944,8898.0,3 Bathrooms,Sale,Aug'21,84.0
Maruthi Sevanagar,3,3BHK Apartment in Cox Town,1958,24566.0,3 Bathrooms,Sale,Dec'18,481.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Frazer Town,1960,15306.0,4 Bathrooms,Sale,May'18,300.0
Maruthi Sevanagar,3,3BHK Apartment in Indiranagar,1260,11111.0,3 Bathrooms,Sale,May'18,140.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Frazer Town,2300,11957.0,4 Bathrooms,Sale,May'18,275.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Indiranagar,1336,23952.0,3 Bathrooms,Sale,Apr'18,320.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in St. Johns Road,1561,14990.0,3 Bathrooms,Sale,Apr'18,234.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in OMBR Layout,1440,6458.0,3 Bathrooms,Sale,Jan'18,93.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in Kadugondanahalli,1036,8494.0,3 Bathrooms,Sale,Apr'18,88.0
Maruthi Sevanagar,3,Semi Furnished 3BHK Apartment in St. Johns Road,1784,13733.0,3 Bathrooms,Sale,Mar'18,245.0
Doddakannalli,1, 1 BHK Apartment in Sarjapur Road,597,10430.0,1 Bathrooms,Sale,May'19,62.26
Doddakannalli,1,1BHK Apartment in Haralur Road,522,8898.0,1 Bathrooms,Sale,Feb'19,46.45
Doddakannalli,1,1BHK Apartment in Chikkabellandur,480,7083.0,1 Bathrooms,Sale,Jul'20,34.0
Doddakannalli,1,Semi Furnished 1BHK Apartment in Sarjapur Road,491,7006.0,1 Bathrooms,Sale,Apr'18,34.4
Doddakannalli,1,Semi Furnished 1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Apr'18,63.08
Doddakannalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Apr'18,63.08
Doddakannalli,1,1BHK Apartment in Bellandur,546,11905.0,1 Bathrooms,Sale,Apr'18,65.0
Doddakannalli,1, 1 BHK Apartment in Sarjapur Road,578,8852.0,1 Bathrooms,Sale,,51.16
Doddakannalli,1,Semi Furnished 1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Apr'18,63.08
Doddakannalli,1,1BHK Apartment in Sarjapur Road,491,7128.0,1 Bathrooms,Sale,Aug'18,35.0
Doddakannalli,1,Semi Furnished 1BHK Apartment in Sarjapur Road,491,7004.0,1 Bathrooms,Sale,Mar'18,34.39
Doddakannalli,1,1BHK Apartment in Sarjapur Road,490,7916.0,1 Bathrooms,Sale,Mar'18,38.79
Doddakannalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Doddakannalli,1, 1 BHK Apartment in Marathahalli-Sarjapur Outer Ring Road,205,10854.0,1 Bathrooms,Sale,May'18,22.25
Doddakannalli,1,1BHK Apartment in Sarjapur Road,490,7916.0,1 Bathrooms,Sale,Mar'18,38.79
Doddakannalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Doddakannalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Feb'18,63.08
Doddakannalli,1,1BHK Apartment in Haralur Road,487,8419.0,1 Bathrooms,Sale,Mar'18,41.0
Doddakannalli,1,Semi Furnished 1BHK Apartment in Sarjapur Road,329,7599.0,1 Bathrooms,Sale,Apr'18,25.0
Doddakannalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Feb'18,63.08
Doddakannalli,1, 1 BHK Apartment in Marathahalli-Sarjapur Outer Ring Road,235,10587.0,1 Bathrooms,Sale,May'18,24.88
